,starttime,stoptime,start station id,start station name,end station id,end station name,bikeid,name_localizedValue,usertype
8173,2018-05-07 21:00:09,2018-05-07 21:01:47,3185,City Hall,3186,Grove St PATH,29483,Annual Membership,Subscriber
8174,2018-05-07 21:00:09,2018-05-07 21:02:38,3186,Grove St PATH,3270,Jersey & 6th St,29245,Annual Membership,Subscriber
8175,2018-05-07 21:01:07,2018-05-07 21:09:53,3196,Riverview Park,3206,Hilltop,29440,Annual Membership,Subscriber
8176,2018-05-07 21:02:39,2018-05-07 21:08:52,3276,Marin Light Rail,3269,Brunswick & 6th,33636,Annual Membership,Subscriber
8177,2018-05-07 21:02:57,2018-05-07 21:09:52,3195,Sip Ave,3678,Fairmount Ave,33661,Annual Membership,Subscriber
8178,2018-05-07 21:04:21,2018-05-07 21:19:15,3639,Harborside,3639,Harborside,29593,$25 Off Annual Membership,Subscriber
8179,2018-05-07 21:04:46,2018-05-07 21:19:23,3639,Harborside,3639,Harborside,26223,$25 Off Annual Membership,Subscriber
8180,2018-05-07 21:05:22,2018-05-07 21:10:14,3186,Grove St PATH,3269,Brunswick & 6th,26174,Annual Membership,Subscriber
8181,2018-05-07 21:05:37,2018-05-07 21:12:11,3187,Warren St,3199,Newport Pkwy,26151,Annual Membership,Subscriber
8182,2018-05-07 21:05:48,2018-05-07 21:12:12,3187,Warren St,3199,Newport Pkwy,33663,Annual Membership,Subscriber
8183,2018-05-07 21:05:59,2018-05-07 21:11:29,3186,Grove St PATH,3203,Hamilton Park,29221,Annual Membership,Subscriber
8184,2018-05-07 21:06:16,2018-05-07 21:17:38,3280,Astor Place,3186,Grove St PATH,26206,Annual Membership,Subscriber
8185,2018-05-07 21:08:42,2018-05-07 21:14:30,3187,Warren St,3209,Brunswick St,29583,Annual Membership,Subscriber
8186,2018-05-07 21:09:02,2018-05-07 21:12:46,3214,Essex Light Rail,3275,Columbus Drive,33565,$25 Off Annual Membership,Subscriber
8187,2018-05-07 21:09:12,2018-05-07 21:11:50,3272,Jersey & 3rd,3203,Hamilton Park,33560,$25 Off Annual Membership,Subscriber
8188,2018-05-07 21:11:45,2018-05-07 21:14:49,3194,McGinley Square,3679,Bergen Ave,29491,Annual Membership,Subscriber
8189,2018-05-07 21:12:04,2018-05-07 21:14:28,3269,Brunswick & 6th,3211,Newark Ave,26309,Annual Membership,Subscriber
8190,2018-05-07 21:12:28,2018-05-07 21:30:20,3187,Warren St,3198,Heights Elevator,33591,Annual Membership,Subscriber
8191,2018-05-07 21:14:15,2018-05-07 21:19:01,3185,City Hall,3209,Brunswick St,26204,3 Day,Customer
8192,2018-05-07 21:19:04,2018-05-07 21:21:16,3211,Newark Ave,3279,Dixon Mills,33674,Annual Membership,Subscriber
8193,2018-05-07 21:19:18,2018-05-07 21:37:33,3183,Exchange Place,3184,Paulus Hook,29616,$25 Off Annual Membership,Subscriber
8194,2018-05-07 21:20:04,2018-05-07 21:23:10,3186,Grove St PATH,3481,York St,26206,Annual Membership,Subscriber
8195,2018-05-07 21:21:31,2018-05-07 21:32:10,3214,Essex Light Rail,3192,Liberty Light Rail,29218,Annual Membership from Citi Bike App,Subscriber
8196,2018-05-07 21:24:18,2018-05-07 21:51:12,3681,Grand St,3681,Grand St,29205,Annual Membership,Subscriber
8197,2018-05-07 21:26:00,2018-05-07 21:30:40,3186,Grove St PATH,3278,Monmouth and 6th,29483,Annual Membership,Subscriber
8198,2018-05-07 21:26:02,2018-05-07 21:43:47,3183,Exchange Place,3220,5 Corners Library,29490,Annual Membership from Citi Bike App,Subscriber
8199,2018-05-07 21:27:12,2018-05-07 21:48:18,3199,Newport Pkwy,3639,Harborside,33663,Annual Membership from Citi Bike App,Subscriber
8200,2018-05-07 21:28:48,2018-05-07 21:30:56,3639,Harborside,3275,Columbus Drive,29494,Annual Membership,Subscriber
8201,2018-05-07 21:29:46,2018-05-07 21:37:10,3220,5 Corners Library,3210,Pershing Field,33628,Annual Membership,Subscriber
8202,2018-05-07 21:31:38,2018-05-07 21:34:37,3206,Hilltop,3195,Sip Ave,29270,Annual Membership,Subscriber
8203,2018-05-07 21:32:42,2018-05-07 21:40:04,3638,Washington St,3214,Essex Light Rail,29662,Annual Membership,Subscriber
8204,2018-05-07 21:32:48,2018-05-07 21:40:02,3638,Washington St,3214,Essex Light Rail,33589,Annual Membership,Subscriber
8205,2018-05-07 21:32:54,2018-05-07 21:39:34,3638,Washington St,3199,Newport Pkwy,33618,Single Ride,Customer
8206,2018-05-07 21:33:02,2018-05-07 21:40:45,3202,Newport PATH,3199,Newport Pkwy,29485,Annual Membership - Save 15%,Subscriber
8207,2018-05-07 21:33:36,2018-05-07 21:36:27,3640,Journal Square,3201,Dey St,29272,Annual Membership,Subscriber
8208,2018-05-07 21:38:51,2018-05-07 21:57:42,3275,Columbus Drive,3210,Pershing Field,33565,Annual Membership from Citi Bike App,Subscriber
8209,2018-05-07 21:40:07,2018-05-07 21:52:32,3184,Paulus Hook,3185,City Hall,29616,$25 Off Annual Membership,Subscriber
8210,2018-05-07 21:40:29,2018-05-07 21:47:07,3195,Sip Ave,3280,Astor Place,32435,Annual Membership,Subscriber
8211,2018-05-07 21:40:51,2018-05-07 21:44:13,3279,Dixon Mills,3185,City Hall,29540,Annual Membership,Subscriber
8212,2018-05-07 21:43:32,2018-05-07 21:49:32,3212,Christ Hospital,3279,Dixon Mills,26250,Annual Membership,Subscriber
8213,2018-05-07 21:44:18,2018-05-07 21:58:54,3220,5 Corners Library,3220,5 Corners Library,26175,JCBS Employee,Subscriber
8214,2018-05-07 21:45:36,2018-05-07 22:22:48,3202,Newport PATH,3639,Harborside,26272,Annual Membership,Subscriber
8215,2018-05-07 21:45:48,2018-05-07 22:22:45,3202,Newport PATH,3639,Harborside,29509,$25 Off Annual Membership,Subscriber
8216,2018-05-07 21:47:55,2018-05-07 21:52:01,3183,Exchange Place,3638,Washington St,33580,Annual Membership,Subscriber
8217,2018-05-07 21:54:03,2018-05-07 21:59:32,3195,Sip Ave,3679,Bergen Ave,29270,$25 Off Annual Membership,Subscriber
8218,2018-05-07 21:55:02,2018-05-07 21:57:50,3186,Grove St PATH,3209,Brunswick St,29269,Annual Membership from Citi Bike App,Subscriber
8219,2018-05-07 21:57:23,2018-05-07 22:07:09,3209,Brunswick St,3207,Oakland Ave,33660,Annual Membership,Subscriber
8220,2018-05-07 21:57:34,2018-05-07 22:03:50,3185,City Hall,3267,Morris Canal,29251,Annual Membership,Subscriber
8221,2018-05-07 21:57:56,2018-05-07 22:04:00,3185,City Hall,3267,Morris Canal,29540,Annual Membership,Subscriber
8222,2018-05-07 21:59:11,2018-05-07 22:14:25,3185,City Hall,3213,Van Vorst Park,29616,$25 Off Annual Membership,Subscriber
8223,2018-05-07 22:02:07,2018-05-07 22:09:35,3640,Journal Square,3207,Oakland Ave,29575,Annual Membership,Subscriber
8224,2018-05-07 22:02:35,2018-05-07 22:11:36,3639,Harborside,3203,Hamilton Park,26223,Annual Membership,Subscriber
8225,2018-05-07 22:02:49,2018-05-07 22:14:15,3202,Newport PATH,3275,Columbus Drive,29208,Annual Membership,Subscriber
8226,2018-05-07 22:03:01,2018-05-07 22:07:42,3225,Baldwin at Montgomery,3195,Sip Ave,29282,Annual Membership from Citi Bike App,Subscriber
8227,2018-05-07 22:03:08,2018-05-07 22:13:57,3202,Newport PATH,3275,Columbus Drive,26163,Annual Membership,Subscriber
8228,2018-05-07 22:09:54,2018-05-07 22:20:01,3481,York St,3278,Monmouth and 6th,33651,Annual Membership,Subscriber
8229,2018-05-07 22:10:02,2018-05-07 22:18:12,3481,York St,3270,Jersey & 6th St,33620,Annual Membership from Citi Bike App,Subscriber
8230,2018-05-07 22:12:27,2018-05-07 22:16:35,3195,Sip Ave,3194,McGinley Square,29498,Annual Membership,Subscriber
8231,2018-05-07 22:13:13,2018-05-07 22:22:48,3195,Sip Ave,3210,Pershing Field,33562,Annual Membership,Subscriber
8232,2018-05-07 22:17:16,2018-05-07 22:50:37,3213,Van Vorst Park,3225,Baldwin at Montgomery,29616,$25 Off Annual Membership,Subscriber
8233,2018-05-07 22:17:30,2018-05-07 22:20:15,3272,Jersey & 3rd,3186,Grove St PATH,26266,Annual Membership,Subscriber
8234,2018-05-07 22:19:10,2018-05-07 22:29:44,3679,Bergen Ave,3186,Grove St PATH,29621,Join Citi Bike for $14.95/month,Subscriber
8235,2018-05-07 22:19:17,2018-05-07 22:24:39,3213,Van Vorst Park,3268,Lafayette Park,29256,Annual Membership,Subscriber
8236,2018-05-07 22:20:32,2018-05-07 22:27:18,3195,Sip Ave,3212,Christ Hospital,29282,Annual Membership,Subscriber
8237,2018-05-07 22:21:07,2018-05-07 22:29:36,3195,Sip Ave,3280,Astor Place,26301,Annual Membership,Subscriber
8238,2018-05-07 22:23:06,2018-05-07 22:29:38,3202,Newport PATH,3183,Exchange Place,29681,Annual Membership,Subscriber
8239,2018-05-07 22:25:35,2018-05-07 22:29:44,3202,Newport PATH,3187,Warren St,26300,Annual Membership,Subscriber
8240,2018-05-07 22:28:39,2018-05-07 22:39:24,3639,Harborside,3203,Hamilton Park,33663,FREE Bonus Month with Annual Membership,Subscriber
8241,2018-05-07 22:29:38,2018-05-07 22:37:00,3195,Sip Ave,3679,Bergen Ave,29604,Annual Membership,Subscriber
8242,2018-05-07 22:29:47,2018-05-07 22:31:17,3184,Paulus Hook,3214,Essex Light Rail,29522,Annual Membership,Subscriber
8243,2018-05-07 22:30:33,2018-05-07 22:45:22,3195,Sip Ave,3191,Union St,29667,Join Citi Bike for $14.95/month,Subscriber
8244,2018-05-07 22:31:43,2018-05-07 22:34:02,3202,Newport PATH,3638,Washington St,33658,Annual Membership,Subscriber
8245,2018-05-07 22:33:04,2018-05-07 22:38:51,3202,Newport PATH,3187,Warren St,33622,Join Citi Bike for $14.95/month,Subscriber
8246,2018-05-07 22:34:42,2018-05-07 22:38:56,3681,Grand St,3186,Grove St PATH,26294,Annual Membership from Citi Bike App,Subscriber
8247,2018-05-07 22:34:49,2018-05-07 22:38:40,3186,Grove St PATH,3209,Brunswick St,26266,Annual Membership,Subscriber
8248,2018-05-07 22:34:55,2018-05-07 22:39:04,3186,Grove St PATH,3269,Brunswick & 6th,29621,Annual Membership,Subscriber
8249,2018-05-07 22:35:07,2018-05-07 22:42:14,3187,Warren St,3278,Monmouth and 6th,29595,Annual Membership from Citi Bike App,Subscriber
8250,2018-05-07 22:35:21,2018-05-07 22:39:30,3183,Exchange Place,3681,Grand St,29681,Annual Membership,Subscriber
8251,2018-05-07 22:35:40,2018-05-07 22:38:23,3275,Columbus Drive,3639,Harborside,33568,$25 Off Annual Membership,Subscriber
8252,2018-05-07 22:37:52,2018-05-07 22:41:49,3203,Hamilton Park,3213,Van Vorst Park,29590,Annual Membership,Subscriber
8253,2018-05-07 22:43:36,2018-05-07 23:28:24,3639,Harborside,3199,Newport Pkwy,29509,Annual Membership,Subscriber
8254,2018-05-07 22:48:06,2018-05-07 22:53:50,3195,Sip Ave,3207,Oakland Ave,26234,Join Citi Bike for $14.95/month,Subscriber
8255,2018-05-07 22:49:15,2018-05-07 22:58:43,3203,Hamilton Park,3207,Oakland Ave,33629,Annual Membership from Citi Bike App,Subscriber
8256,2018-05-07 22:50:52,2018-05-07 22:57:31,3202,Newport PATH,3203,Hamilton Park,33647,$25 Off Annual Membership,Subscriber
8257,2018-05-07 22:53:24,2018-05-07 22:58:00,3225,Baldwin at Montgomery,3277,Communipaw & Berry Lane,29616,$25 Off Annual Membership,Subscriber
8258,2018-05-07 22:54:03,2018-05-07 23:02:18,3195,Sip Ave,3193,Lincoln Park,26270,Annual Membership,Subscriber
8259,2018-05-07 22:54:06,2018-05-07 23:02:51,3225,Baldwin at Montgomery,3678,Fairmount Ave,29262,Citi Bike Annual Membership,Subscriber
8260,2018-05-07 22:57:28,2018-05-07 23:05:31,3213,Van Vorst Park,3639,Harborside,26292,Annual Membership,Subscriber
8261,2018-05-07 22:58:53,2018-05-07 22:59:55,3211,Newark Ave,3272,Jersey & 3rd,26172,FREE Bonus Month with Annual Membership,Subscriber
8262,2018-05-07 23:03:02,2018-05-07 23:04:55,3638,Washington St,3187,Warren St,33658,Annual Membership,Subscriber
8263,2018-05-07 23:09:43,2018-05-07 23:11:46,3203,Hamilton Park,3203,Hamilton Park,26223,Annual Membership,Subscriber
8264,2018-05-07 23:15:39,2018-05-07 23:21:52,3206,Hilltop,3210,Pershing Field,33626,Citi Bike Annual Membership,Subscriber
8265,2018-05-07 23:31:18,2018-05-07 23:33:47,3481,York St,3213,Van Vorst Park,29600,Annual Membership,Subscriber
8266,2018-05-07 23:36:31,2018-05-07 23:38:56,3213,Van Vorst Park,3279,Dixon Mills,29493,Annual Membership,Subscriber
8267,2018-05-07 23:37:11,2018-05-07 23:44:16,3199,Newport Pkwy,3639,Harborside,29509,Annual Membership,Subscriber
8268,2018-05-07 23:40:26,2018-05-07 23:43:32,3194,McGinley Square,3193,Lincoln Park,29669,FREE Bonus Month with Annual Membership,Subscriber
8269,2018-05-08 00:11:30,2018-05-08 00:16:34,3483,Montgomery St,3278,Monmouth and 6th,33625,Annual Membership,Subscriber
8270,2018-05-08 01:00:28,2018-05-08 01:08:01,3184,Paulus Hook,3681,Grand St,26232,24 Hour,Customer
8271,2018-05-08 01:08:30,2018-05-08 01:16:36,3681,Grand St,3213,Van Vorst Park,29681,24 Hour,Customer
8272,2018-05-08 01:10:36,2018-05-08 01:16:56,3681,Grand St,3213,Van Vorst Park,29205,24 Hour,Customer
8273,2018-05-08 01:54:38,2018-05-08 01:59:00,3639,Harborside,3267,Morris Canal,26292,Annual Membership,Subscriber
8274,2018-05-08 03:08:05,2018-05-08 03:25:12,3186,Grove St PATH,3268,Lafayette Park,26294,$25 Off Annual Membership,Subscriber
8275,2018-05-08 03:36:29,2018-05-08 03:44:36,3220,5 Corners Library,3220,5 Corners Library,26175,JCBS Employee,Subscriber
8276,2018-05-08 03:59:49,2018-05-08 04:02:03,3211,Newark Ave,3205,JC Medical Center,26265,$25 Off Annual Membership,Subscriber
8277,2018-05-08 04:21:50,2018-05-08 04:26:31,3207,Oakland Ave,3195,Sip Ave,29211,Annual Membership,Subscriber
8278,2018-05-08 04:33:27,2018-05-08 04:38:29,3639,Harborside,3186,Grove St PATH,29593,$25 Off Annual Membership,Subscriber
8279,2018-05-08 04:40:36,2018-05-08 04:43:23,3186,Grove St PATH,3276,Marin Light Rail,29593,Annual Membership,Subscriber
8280,2018-05-08 04:48:04,2018-05-08 05:00:13,3207,Oakland Ave,3276,Marin Light Rail,33660,Annual Membership,Subscriber
8281,2018-05-08 04:53:52,2018-05-08 04:58:19,3481,York St,3183,Exchange Place,26206,$25 Off Annual Membership,Subscriber
8282,2018-05-08 05:06:02,2018-05-08 05:15:41,3225,Baldwin at Montgomery,3186,Grove St PATH,31868,Annual Membership from Citi Bike App,Subscriber
8283,2018-05-08 05:12:46,2018-05-08 05:17:08,3679,Bergen Ave,3195,Sip Ave,26237,Annual Membership,Subscriber
8284,2018-05-08 05:19:03,2018-05-08 05:24:59,3225,Baldwin at Montgomery,3195,Sip Ave,26268,Annual Membership,Subscriber
8285,2018-05-08 05:24:07,2018-05-08 05:27:55,3269,Brunswick & 6th,3186,Grove St PATH,29621,Annual Membership,Subscriber
8286,2018-05-08 05:26:16,2018-05-08 05:28:59,3267,Morris Canal,3183,Exchange Place,26249,Annual Membership,Subscriber
8287,2018-05-08 05:35:34,2018-05-08 05:44:06,3225,Baldwin at Montgomery,3186,Grove St PATH,33609,Annual Membership,Subscriber
8288,2018-05-08 05:37:23,2018-05-08 05:42:56,3203,Hamilton Park,3202,Newport PATH,29221,Annual Membership,Subscriber
8289,2018-05-08 05:40:54,2018-05-08 05:48:19,3212,Christ Hospital,3186,Grove St PATH,26212,Annual Membership from Citi Bike App,Subscriber
8290,2018-05-08 05:43:15,2018-05-08 05:50:51,3192,Liberty Light Rail,3186,Grove St PATH,29479,Annual Membership,Subscriber
8291,2018-05-08 05:44:02,2018-05-08 05:47:39,3276,Marin Light Rail,3186,Grove St PATH,29290,Annual Membership,Subscriber
8292,2018-05-08 05:45:11,2018-05-08 05:50:43,3638,Washington St,3199,Newport Pkwy,26261,Annual Membership,Subscriber
8293,2018-05-08 05:46:56,2018-05-08 05:52:36,3679,Bergen Ave,3195,Sip Ave,29270,Annual Membership from Citi Bike App,Subscriber
8294,2018-05-08 05:48:37,2018-05-08 05:51:04,3213,Van Vorst Park,3279,Dixon Mills,29541,Annual Membership,Subscriber
8295,2018-05-08 05:50:35,2018-05-08 05:55:02,3270,Jersey & 6th St,3202,Newport PATH,26195,Annual Membership,Subscriber
8296,2018-05-08 05:52:06,2018-05-08 05:59:15,3280,Astor Place,3195,Sip Ave,29475,Annual Membership,Subscriber
8297,2018-05-08 05:53:03,2018-05-08 05:55:28,3187,Warren St,3639,Harborside,29217,Annual Membership,Subscriber
8298,2018-05-08 05:55:11,2018-05-08 05:58:04,3267,Morris Canal,3184,Paulus Hook,33613,Join Citi Bike for $14.95/month,Subscriber
8299,2018-05-08 05:58:51,2018-05-08 06:00:44,3681,Grand St,3183,Exchange Place,26232,Annual Membership,Subscriber
8300,2018-05-08 06:02:31,2018-05-08 06:04:42,3211,Newark Ave,3209,Brunswick St,26245,Annual Membership,Subscriber
8301,2018-05-08 06:07:44,2018-05-08 06:16:58,3192,Liberty Light Rail,3184,Paulus Hook,26222,Annual Membership,Subscriber
8302,2018-05-08 06:08:47,2018-05-08 06:13:31,3207,Oakland Ave,3195,Sip Ave,26213,Annual Membership,Subscriber
8303,2018-05-08 06:09:36,2018-05-08 06:58:59,3183,Exchange Place,3186,Grove St PATH,26206,Annual Membership,Subscriber
8304,2018-05-08 06:09:45,2018-05-08 06:19:13,3192,Liberty Light Rail,3187,Warren St,26297,24 Hour,Customer
8305,2018-05-08 06:10:08,2018-05-08 06:13:44,3276,Marin Light Rail,3186,Grove St PATH,29232,Annual Membership,Subscriber
8306,2018-05-08 06:12:03,2018-05-08 06:16:40,3203,Hamilton Park,3186,Grove St PATH,26193,Annual Membership,Subscriber
8307,2018-05-08 06:12:31,2018-05-08 06:15:34,3267,Morris Canal,3275,Columbus Drive,33594,Annual Membership,Subscriber
8308,2018-05-08 06:12:36,2018-05-08 06:15:22,3276,Marin Light Rail,3186,Grove St PATH,33587,Annual Membership,Subscriber
8309,2018-05-08 06:13:00,2018-05-08 06:19:26,3679,Bergen Ave,3195,Sip Ave,29491,Annual Membership,Subscriber
8310,2018-05-08 06:18:58,2018-05-08 06:22:29,3267,Morris Canal,3183,Exchange Place,33555,Annual Membership,Subscriber
8311,2018-05-08 06:22:20,2018-05-08 06:26:11,3267,Morris Canal,3183,Exchange Place,33604,Annual Membership,Subscriber
8312,2018-05-08 06:22:37,2018-05-08 06:26:08,3269,Brunswick & 6th,3186,Grove St PATH,26298,Annual Membership,Subscriber
8313,2018-05-08 06:24:38,2018-05-08 06:31:03,3278,Monmouth and 6th,3186,Grove St PATH,29219,$25 Off Annual Membership,Subscriber
8314,2018-05-08 06:24:47,2018-05-08 06:31:02,3281,Leonard Gordon Park,3195,Sip Ave,29307,Annual Membership,Subscriber
8315,2018-05-08 06:25:09,2018-05-08 06:29:26,3203,Hamilton Park,3186,Grove St PATH,33663,Annual Membership,Subscriber
8316,2018-05-08 06:26:00,2018-05-08 06:29:59,3203,Hamilton Park,3186,Grove St PATH,33560,$25 Off Annual Membership,Subscriber
8317,2018-05-08 06:26:57,2018-05-08 06:30:06,3209,Brunswick St,3186,Grove St PATH,33655,Annual Membership,Subscriber
8318,2018-05-08 06:29:07,2018-05-08 06:31:53,3267,Morris Canal,3184,Paulus Hook,29540,$25 Off Annual Membership,Subscriber
8319,2018-05-08 06:30:09,2018-05-08 06:35:26,3203,Hamilton Park,3202,Newport PATH,29579,Annual Membership,Subscriber
8320,2018-05-08 06:30:34,2018-05-08 06:35:52,3269,Brunswick & 6th,3273,Manila & 1st,33665,Annual Membership,Subscriber
8321,2018-05-08 06:32:08,2018-05-08 06:40:18,3193,Lincoln Park,3195,Sip Ave,33653,Annual Membership,Subscriber
8322,2018-05-08 06:32:12,2018-05-08 06:38:12,3639,Harborside,3272,Jersey & 3rd,29217,Annual Membership,Subscriber
8323,2018-05-08 06:32:54,2018-05-08 06:34:51,3213,Van Vorst Park,3186,Grove St PATH,29622,Annual Membership,Subscriber
8324,2018-05-08 06:33:00,2018-05-08 06:46:21,3277,Communipaw & Berry Lane,3183,Exchange Place,29616,Annual Membership,Subscriber
8325,2018-05-08 06:37:25,2018-05-08 06:42:54,3202,Newport PATH,3203,Hamilton Park,26195,Annual Membership,Subscriber
8326,2018-05-08 06:37:43,2018-05-08 06:40:37,3209,Brunswick St,3211,Newark Ave,29267,$25 Off Annual Membership,Subscriber
8327,2018-05-08 06:38:28,2018-05-08 06:42:40,3187,Warren St,3183,Exchange Place,29638,Annual Membership,Subscriber
8328,2018-05-08 06:39:19,2018-05-08 06:43:49,3207,Oakland Ave,3195,Sip Ave,26228,$25 Off Annual Membership,Subscriber
8329,2018-05-08 06:40:05,2018-05-08 06:43:54,3267,Morris Canal,3183,Exchange Place,26292,Join Citi Bike for $14.95/month,Subscriber
8330,2018-05-08 06:41:34,2018-05-08 06:45:56,3270,Jersey & 6th St,3186,Grove St PATH,33605,$25 Off Annual Membership,Subscriber
8331,2018-05-08 06:41:50,2018-05-08 06:47:18,3279,Dixon Mills,3186,Grove St PATH,33674,Annual Membership,Subscriber
8332,2018-05-08 06:41:52,2018-05-08 06:46:05,3267,Morris Canal,3183,Exchange Place,26307,Annual Membership,Subscriber
8333,2018-05-08 06:42:44,2018-05-08 06:48:53,3210,Pershing Field,3195,Sip Ave,33556,Annual Membership,Subscriber
8334,2018-05-08 06:43:43,2018-05-08 06:49:26,3184,Paulus Hook,3202,Newport PATH,33613,Annual Membership,Subscriber
8335,2018-05-08 06:47:39,2018-05-08 06:52:51,3207,Oakland Ave,3640,Journal Square,33629,Annual Membership,Subscriber
8336,2018-05-08 06:49:25,2018-05-08 06:56:20,3195,Sip Ave,3193,Lincoln Park,33556,Annual Membership,Subscriber
8337,2018-05-08 06:50:11,2018-05-08 06:52:58,3213,Van Vorst Park,3186,Grove St PATH,29205,Annual Membership,Subscriber
8338,2018-05-08 06:50:23,2018-05-08 07:02:07,3207,Oakland Ave,3213,Van Vorst Park,29220,$25 Off Annual Membership,Subscriber
8339,2018-05-08 06:50:42,2018-05-08 06:54:55,3213,Van Vorst Park,3272,Jersey & 3rd,33615,Annual Membership,Subscriber
8340,2018-05-08 06:50:47,2018-05-08 06:55:45,3186,Grove St PATH,3205,JC Medical Center,33674,Annual Membership,Subscriber
8341,2018-05-08 06:51:17,2018-05-08 06:54:54,3213,Van Vorst Park,3272,Jersey & 3rd,29681,Annual Membership,Subscriber
8342,2018-05-08 06:51:58,2018-05-08 06:53:37,3199,Newport Pkwy,3202,Newport PATH,29293,Annual Membership,Subscriber
8343,2018-05-08 06:53:44,2018-05-08 06:55:13,3187,Warren St,3275,Columbus Drive,29542,$25 Off Annual Membership,Subscriber
